Image_Path,Cluster_Label
../Image Data/Paintings/training/Kalamkari/p153.jpg,3
../Image Data/Paintings/training/Kalamkari/p179.jpg,2
../Image Data/Paintings/training/Kalamkari/p145.jpg,3
../Image Data/Paintings/training/Kalamkari/p151.jpg,0
../Image Data/Paintings/training/Kalamkari/p186.jpg,2
../Image Data/Paintings/training/Kalamkari/p192.jpg,0
../Image Data/Paintings/training/Kalamkari/p30.jpg,2
../Image Data/Paintings/training/Kalamkari/p24.jpg,2
../Image Data/Paintings/training/Kalamkari/p18.jpg,0
../Image Data/Paintings/training/Kalamkari/p19.jpg,0
../Image Data/Paintings/training/Kalamkari/p25.jpg,1
../Image Data/Paintings/training/Kalamkari/p31.jpg,0
../Image Data/Paintings/training/Kalamkari/p193.jpg,3
../Image Data/Paintings/training/Kalamkari/p187.jpg,0
../Image Data/Paintings/training/Kalamkari/p150.jpg,2
../Image Data/Paintings/training/Kalamkari/p144.jpg,0
../Image Data/Paintings/training/Kalamkari/p178.jpg,0
../Image Data/Paintings/training/Kalamkari/p140.jpg,3
../Image Data/Paintings/training/Kalamkari/p154.jpg,2
../Image Data/Paintings/training/Kalamkari/p168.jpg,3
../Image Data/Paintings/training/Kalamkari/p183.jpg,0
../Image Data/Paintings/training/Kalamkari/p197.jpg,1
../Image Data/Paintings/training/Kalamkari/p35.jpg,2
../Image Data/Paintings/training/Kalamkari/p21.jpg,0
../Image Data/Paintings/training/Kalamkari/p20.jpg,3
../Image Data/Paintings/training/Kalamkari/p34.jpg,2
../Image Data/Paintings/training/Kalamkari/p196.jpg,0
../Image Data/Paintings/training/Kalamkari/p182.jpg,2
../Image Data/Paintings/training/Kalamkari/p169.jpg,3
../Image Data/Paintings/training/Kalamkari/p155.jpg,3
../Image Data/Paintings/training/Kalamkari/p141.jpg,0
../Image Data/Paintings/training/Kalamkari/p157.jpg,1
../Image Data/Paintings/training/Kalamkari/p143.jpg,3
../Image Data/Paintings/training/Kalamkari/p194.jpg,0
../Image Data/Paintings/training/Kalamkari/p180.jpg,0
../Image Data/Paintings/training/Kalamkari/p22.jpg,0
../Image Data/Paintings/training/Kalamkari/p36.jpg,0
../Image Data/Paintings/training/Kalamkari/p209.jpg,0
../Image Data/Paintings/training/Kalamkari/p208.jpg,0
../Image Data/Paintings/training/Kalamkari/p37.jpg,3
../Image Data/Paintings/training/Kalamkari/p23.jpg,0
../Image Data/Paintings/training/Kalamkari/p181.jpg,2
../Image Data/Paintings/training/Kalamkari/p195.jpg,2
../Image Data/Paintings/training/Kalamkari/p142.jpg,3
../Image Data/Paintings/training/Kalamkari/p156.jpg,2
