Image_Path,Cluster_Label
../Image Data/Monuments/train/Chhota_Imambara/img26.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img41.jpg,1
../Image Data/Monuments/train/Chhota_Imambara/img55.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img24 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img13 - Copy.jpg,3
../Image Data/Monuments/train/Chhota_Imambara/img46 - Copy.jpg,2
../Image Data/Monuments/train/Chhota_Imambara/img38 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img54.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img40.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img56.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img42.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img29 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img35 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img43.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img53.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img47.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img5 - Copy.jpg,2
../Image Data/Monuments/train/Chhota_Imambara/img52 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img46.jpg,2
../Image Data/Monuments/train/Chhota_Imambara/img52.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img30 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img16 - Copy.jpg,2
../Image Data/Monuments/train/Chhota_Imambara/img21 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img44.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img50.jpg,1
../Image Data/Monuments/train/Chhota_Imambara/img43 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img9.jpg,3
../Image Data/Monuments/train/Chhota_Imambara/img8.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img8 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img51.jpg,3
../Image Data/Monuments/train/Chhota_Imambara/img45.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img51 - Copy.jpg,3
../Image Data/Monuments/train/Chhota_Imambara/img48.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img33 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img6 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img5.jpg,2
../Image Data/Monuments/train/Chhota_Imambara/img4.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img18 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img49.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img6.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img7.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img22 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img15 - Copy.jpg,3
../Image Data/Monuments/train/Chhota_Imambara/img40 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img3.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img10 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img2.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img27 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img45 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img3 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img54 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img36 - Copy.jpg,3
../Image Data/Monuments/train/Chhota_Imambara/img1.jpg,3
../Image Data/Monuments/train/Chhota_Imambara/img48 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img17.jpg,3
../Image Data/Monuments/train/Chhota_Imambara/img53 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img31 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img16.jpg,2
../Image Data/Monuments/train/Chhota_Imambara/img4 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img28.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img14.jpg,3
../Image Data/Monuments/train/Chhota_Imambara/img17 - Copy.jpg,3
../Image Data/Monuments/train/Chhota_Imambara/img20 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img42 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img9 - Copy.jpg,3
../Image Data/Monuments/train/Chhota_Imambara/img15.jpg,3
../Image Data/Monuments/train/Chhota_Imambara/img29.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img25 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img12 - Copy.jpg,3
../Image Data/Monuments/train/Chhota_Imambara/img11.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img39.jpg,2
../Image Data/Monuments/train/Chhota_Imambara/img47 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img39 - Copy.jpg,2
../Image Data/Monuments/train/Chhota_Imambara/img38.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img10.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img12.jpg,3
../Image Data/Monuments/train/Chhota_Imambara/img28 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img1 - Copy.jpg,3
../Image Data/Monuments/train/Chhota_Imambara/img56 - Copy.jpg,0
../Image Data/Monuments/train/Chhota_Imambara/img13.jpg,3
../Image Data/Monuments/train/Chhota_Imambara/img34 - Copy.jpg,0
