Image_Path,Cluster_Label
../Image Data/Paintings/training/Portrait/p191.jpg,1
../Image Data/Paintings/training/Portrait/p185.jpg,3
../Image Data/Paintings/training/Portrait/p27.jpg,1
../Image Data/Paintings/training/Portrait/p218.jpg,1
../Image Data/Paintings/training/Portrait/p33.jpg,2
../Image Data/Paintings/training/Portrait/p32.jpg,3
../Image Data/Paintings/training/Portrait/p219.jpg,3
../Image Data/Paintings/training/Portrait/p26.jpg,2
../Image Data/Paintings/training/Portrait/p184.jpg,2
../Image Data/Paintings/training/Portrait/p190.jpg,0
../Image Data/Paintings/training/Portrait/p147.jpg,2
../Image Data/Paintings/training/Portrait/p153.jpg,3
../Image Data/Paintings/training/Portrait/p179.jpg,2
../Image Data/Paintings/training/Portrait/p145.jpg,1
../Image Data/Paintings/training/Portrait/p151.jpg,1
../Image Data/Paintings/training/Portrait/p186.jpg,2
../Image Data/Paintings/training/Portrait/p192.jpg,1
../Image Data/Paintings/training/Portrait/p30.jpg,1
../Image Data/Paintings/training/Portrait/p24.jpg,0
../Image Data/Paintings/training/Portrait/p18.jpg,0
../Image Data/Paintings/training/Portrait/p19.jpg,2
../Image Data/Paintings/training/Portrait/p25.jpg,2
../Image Data/Paintings/training/Portrait/p31.jpg,2
../Image Data/Paintings/training/Portrait/p193.jpg,1
../Image Data/Paintings/training/Portrait/p187.jpg,2
../Image Data/Paintings/training/Portrait/p150.jpg,2
../Image Data/Paintings/training/Portrait/p144.jpg,0
../Image Data/Paintings/training/Portrait/p178.jpg,3
../Image Data/Paintings/training/Portrait/p140.jpg,1
../Image Data/Paintings/training/Portrait/p154.jpg,3
../Image Data/Paintings/training/Portrait/p168.jpg,2
../Image Data/Paintings/training/Portrait/p183.jpg,2
../Image Data/Paintings/training/Portrait/p197.jpg,1
../Image Data/Paintings/training/Portrait/p35.jpg,2
../Image Data/Paintings/training/Portrait/p21.jpg,1
../Image Data/Paintings/training/Portrait/p20.jpg,3
../Image Data/Paintings/training/Portrait/p34.jpg,2
../Image Data/Paintings/training/Portrait/p196.jpg,3
../Image Data/Paintings/training/Portrait/p182.jpg,1
../Image Data/Paintings/training/Portrait/p169.jpg,3
../Image Data/Paintings/training/Portrait/p155.jpg,0
../Image Data/Paintings/training/Portrait/p141.jpg,1
../Image Data/Paintings/training/Portrait/p157.jpg,1
../Image Data/Paintings/training/Portrait/p143.jpg,0
../Image Data/Paintings/training/Portrait/p194.jpg,2
../Image Data/Paintings/training/Portrait/p180.jpg,3
../Image Data/Paintings/training/Portrait/p22.jpg,2
../Image Data/Paintings/training/Portrait/p36.jpg,2
../Image Data/Paintings/training/Portrait/p209.jpg,0
../Image Data/Paintings/training/Portrait/p208.jpg,0
../Image Data/Paintings/training/Portrait/p37.jpg,2
../Image Data/Paintings/training/Portrait/p23.jpg,1
../Image Data/Paintings/training/Portrait/p181.jpg,2
../Image Data/Paintings/training/Portrait/p195.jpg,1
../Image Data/Paintings/training/Portrait/p142.jpg,0
../Image Data/Paintings/training/Portrait/p156.jpg,1
