Image_Path,Cluster_Label
../Image Data/Paintings/training/Kangra/p67.jpg,1
../Image Data/Paintings/training/Kangra/p73.jpg,0
../Image Data/Paintings/training/Kangra/p8.jpg,2
../Image Data/Paintings/training/Kangra/p112.jpg,0
../Image Data/Paintings/training/Kangra/p106.jpg,1
../Image Data/Paintings/training/Kangra/p102.jpg,0
../Image Data/Paintings/training/Kangra/p116.jpg,0
../Image Data/Paintings/training/Kangra/p77.jpg,0
../Image Data/Paintings/training/Kangra/p63.jpg,0
../Image Data/Paintings/training/Kangra/p88.jpg,0
../Image Data/Paintings/training/Kangra/p89.jpg,0
../Image Data/Paintings/training/Kangra/p62.jpg,0
../Image Data/Paintings/training/Kangra/p76.jpg,0
../Image Data/Paintings/training/Kangra/p117.jpg,2
../Image Data/Paintings/training/Kangra/p103.jpg,0
../Image Data/Paintings/training/Kangra/p115.jpg,1
../Image Data/Paintings/training/Kangra/p101.jpg,0
../Image Data/Paintings/training/Kangra/p129.jpg,1
../Image Data/Paintings/training/Kangra/p48.jpg,0
../Image Data/Paintings/training/Kangra/p60.jpg,1
../Image Data/Paintings/training/Kangra/p74.jpg,1
../Image Data/Paintings/training/Kangra/p75.jpg,0
../Image Data/Paintings/training/Kangra/p61.jpg,0
../Image Data/Paintings/training/Kangra/p49.jpg,1
../Image Data/Paintings/training/Kangra/p128.jpg,0
../Image Data/Paintings/training/Kangra/p100.jpg,2
../Image Data/Paintings/training/Kangra/p114.jpg,1
../Image Data/Paintings/training/Kangra/p119.jpg,0
../Image Data/Paintings/training/Kangra/p131.jpg,0
../Image Data/Paintings/training/Kangra/p125.jpg,0
../Image Data/Paintings/training/Kangra/p3.jpg,0
../Image Data/Paintings/training/Kangra/p44.jpg,0
../Image Data/Paintings/training/Kangra/p50.jpg,0
../Image Data/Paintings/training/Kangra/p78.jpg,1
../Image Data/Paintings/training/Kangra/p87.jpg,0
../Image Data/Paintings/training/Kangra/p93.jpg,2
../Image Data/Paintings/training/Kangra/p92.jpg,0
../Image Data/Paintings/training/Kangra/p86.jpg,1
../Image Data/Paintings/training/Kangra/p79.jpg,1
../Image Data/Paintings/training/Kangra/p51.jpg,2
../Image Data/Paintings/training/Kangra/p45.jpg,2
../Image Data/Paintings/training/Kangra/p2.jpg,2
../Image Data/Paintings/training/Kangra/p124.jpg,0
../Image Data/Paintings/training/Kangra/p130.jpg,0
../Image Data/Paintings/training/Kangra/p118.jpg,0
../Image Data/Paintings/training/Kangra/p126.jpg,2
../Image Data/Paintings/training/Kangra/p132.jpg,1
../Image Data/Paintings/training/Kangra/p53.jpg,0
../Image Data/Paintings/training/Kangra/p47.jpg,2
../Image Data/Paintings/training/Kangra/p90.jpg,1
../Image Data/Paintings/training/Kangra/p84.jpg,2
../Image Data/Paintings/training/Kangra/p85.jpg,0
../Image Data/Paintings/training/Kangra/p91.jpg,0
../Image Data/Paintings/training/Kangra/p46.jpg,0
../Image Data/Paintings/training/Kangra/p52.jpg,2
../Image Data/Paintings/training/Kangra/p1.jpg,0
../Image Data/Paintings/training/Kangra/p133.jpg,1
../Image Data/Paintings/training/Kangra/p127.jpg,1
../Image Data/Paintings/training/Kangra/p123.jpg,0
../Image Data/Paintings/training/Kangra/p137.jpg,0
../Image Data/Paintings/training/Kangra/p5.jpg,2
../Image Data/Paintings/training/Kangra/p56.jpg,1
../Image Data/Paintings/training/Kangra/p42.jpg,2
../Image Data/Paintings/training/Kangra/p95.jpg,1
../Image Data/Paintings/training/Kangra/p81.jpg,2
../Image Data/Paintings/training/Kangra/p80.jpg,1
../Image Data/Paintings/training/Kangra/p94.jpg,2
../Image Data/Paintings/training/Kangra/p43.jpg,0
../Image Data/Paintings/training/Kangra/p57.jpg,1
../Image Data/Paintings/training/Kangra/p4.jpg,1
../Image Data/Paintings/training/Kangra/p136.jpg,1
../Image Data/Paintings/training/Kangra/p122.jpg,0
../Image Data/Paintings/training/Kangra/p134.jpg,2
../Image Data/Paintings/training/Kangra/p120.jpg,0
../Image Data/Paintings/training/Kangra/p108.jpg,1
../Image Data/Paintings/training/Kangra/p6.jpg,0
../Image Data/Paintings/training/Kangra/p69.jpg,2
../Image Data/Paintings/training/Kangra/p41.jpg,2
../Image Data/Paintings/training/Kangra/p55.jpg,0
../Image Data/Paintings/training/Kangra/p82.jpg,0
../Image Data/Paintings/training/Kangra/p96.jpg,1
../Image Data/Paintings/training/Kangra/p97.jpg,0
../Image Data/Paintings/training/Kangra/p83.jpg,2
../Image Data/Paintings/training/Kangra/p54.jpg,1
../Image Data/Paintings/training/Kangra/p40.jpg,0
../Image Data/Paintings/training/Kangra/p68.jpg,2
../Image Data/Paintings/training/Kangra/p7.jpg,0
../Image Data/Paintings/training/Kangra/p109.jpg,1
../Image Data/Paintings/training/Kangra/p121.jpg,2
../Image Data/Paintings/training/Kangra/p135.jpg,0
../Image Data/Paintings/training/Kangra/p152.jpg,0
../Image Data/Paintings/training/Kangra/p146.jpg,0
../Image Data/Paintings/training/Kangra/p191.jpg,2
../Image Data/Paintings/training/Kangra/p185.jpg,0
../Image Data/Paintings/training/Kangra/p27.jpg,0
../Image Data/Paintings/training/Kangra/p218.jpg,0
../Image Data/Paintings/training/Kangra/p33.jpg,1
../Image Data/Paintings/training/Kangra/p32.jpg,1
../Image Data/Paintings/training/Kangra/p219.jpg,0
../Image Data/Paintings/training/Kangra/p26.jpg,0
../Image Data/Paintings/training/Kangra/p184.jpg,0
../Image Data/Paintings/training/Kangra/p190.jpg,1
../Image Data/Paintings/training/Kangra/p147.jpg,2
../Image Data/Paintings/training/Kangra/p153.jpg,1
../Image Data/Paintings/training/Kangra/p179.jpg,0
../Image Data/Paintings/training/Kangra/p145.jpg,2
../Image Data/Paintings/training/Kangra/p151.jpg,0
../Image Data/Paintings/training/Kangra/p186.jpg,1
../Image Data/Paintings/training/Kangra/p192.jpg,2
../Image Data/Paintings/training/Kangra/p30.jpg,0
../Image Data/Paintings/training/Kangra/p24.jpg,2
../Image Data/Paintings/training/Kangra/p18.jpg,2
../Image Data/Paintings/training/Kangra/p19.jpg,0
../Image Data/Paintings/training/Kangra/p25.jpg,2
../Image Data/Paintings/training/Kangra/p31.jpg,2
../Image Data/Paintings/training/Kangra/p193.jpg,1
../Image Data/Paintings/training/Kangra/p187.jpg,0
../Image Data/Paintings/training/Kangra/p150.jpg,1
../Image Data/Paintings/training/Kangra/p144.jpg,2
../Image Data/Paintings/training/Kangra/p178.jpg,0
../Image Data/Paintings/training/Kangra/p140.jpg,1
../Image Data/Paintings/training/Kangra/p154.jpg,2
../Image Data/Paintings/training/Kangra/p168.jpg,2
../Image Data/Paintings/training/Kangra/p183.jpg,2
../Image Data/Paintings/training/Kangra/p197.jpg,0
../Image Data/Paintings/training/Kangra/p35.jpg,2
../Image Data/Paintings/training/Kangra/p21.jpg,2
../Image Data/Paintings/training/Kangra/p20.jpg,2
../Image Data/Paintings/training/Kangra/p34.jpg,1
../Image Data/Paintings/training/Kangra/p196.jpg,0
../Image Data/Paintings/training/Kangra/p182.jpg,0
../Image Data/Paintings/training/Kangra/p169.jpg,0
../Image Data/Paintings/training/Kangra/p155.jpg,1
../Image Data/Paintings/training/Kangra/p141.jpg,0
../Image Data/Paintings/training/Kangra/p157.jpg,0
../Image Data/Paintings/training/Kangra/p143.jpg,2
../Image Data/Paintings/training/Kangra/p194.jpg,0
../Image Data/Paintings/training/Kangra/p180.jpg,2
../Image Data/Paintings/training/Kangra/p22.jpg,2
../Image Data/Paintings/training/Kangra/p36.jpg,1
../Image Data/Paintings/training/Kangra/p209.jpg,0
../Image Data/Paintings/training/Kangra/p208.jpg,0
../Image Data/Paintings/training/Kangra/p37.jpg,0
../Image Data/Paintings/training/Kangra/p23.jpg,2
../Image Data/Paintings/training/Kangra/p181.jpg,2
../Image Data/Paintings/training/Kangra/p195.jpg,0
../Image Data/Paintings/training/Kangra/p142.jpg,0
../Image Data/Paintings/training/Kangra/p156.jpg,1
