Image_Path,Cluster_Label
../Image Data/Monuments/train/qutub_minar/img137.jpg,1
../Image Data/Monuments/train/qutub_minar/img30.jpg,2
../Image Data/Monuments/train/qutub_minar/img24.jpg,0
../Image Data/Monuments/train/qutub_minar/img18.jpg,2
../Image Data/Monuments/train/qutub_minar/img321.jpg,0
../Image Data/Monuments/train/qutub_minar/img447.jpg,2
../Image Data/Monuments/train/qutub_minar/img453.jpg,2
../Image Data/Monuments/train/qutub_minar/img335.jpg,0
../Image Data/Monuments/train/qutub_minar/img309.jpg,0
../Image Data/Monuments/train/qutub_minar/img296.jpg,0
../Image Data/Monuments/train/qutub_minar/img282.jpg,1
../Image Data/Monuments/train/qutub_minar/img255.jpg,0
../Image Data/Monuments/train/qutub_minar/img241.jpg,2
../Image Data/Monuments/train/qutub_minar/img268.jpg,0
../Image Data/Monuments/train/qutub_minar/img240.jpg,0
../Image Data/Monuments/train/qutub_minar/img283.jpg,0
../Image Data/Monuments/train/qutub_minar/img297.jpg,1
../Image Data/Monuments/train/qutub_minar/img308.jpg,1
../Image Data/Monuments/train/qutub_minar/img452.jpg,0
../Image Data/Monuments/train/qutub_minar/img334.jpg,0
../Image Data/Monuments/train/qutub_minar/img320.jpg,1
../Image Data/Monuments/train/qutub_minar/img19.jpg,0
../Image Data/Monuments/train/qutub_minar/img25.jpg,1
../Image Data/Monuments/train/qutub_minar/img31.jpg,0
../Image Data/Monuments/train/qutub_minar/img122.jpg,1
../Image Data/Monuments/train/qutub_minar/img134.jpg,2
../Image Data/Monuments/train/qutub_minar/img120.jpg,1
../Image Data/Monuments/train/qutub_minar/img108.jpg,0
../Image Data/Monuments/train/qutub_minar/img27.jpg,0
../Image Data/Monuments/train/qutub_minar/img33.jpg,2
../Image Data/Monuments/train/qutub_minar/img336.jpg,2
../Image Data/Monuments/train/qutub_minar/img450.jpg,1
../Image Data/Monuments/train/qutub_minar/img322.jpg,2
../Image Data/Monuments/train/qutub_minar/img281.jpg,0
../Image Data/Monuments/train/qutub_minar/img242.jpg,0
../Image Data/Monuments/train/qutub_minar/img294.jpg,0
../Image Data/Monuments/train/qutub_minar/img280.jpg,2
../Image Data/Monuments/train/qutub_minar/img445.jpg,2
../Image Data/Monuments/train/qutub_minar/img337.jpg,0
../Image Data/Monuments/train/qutub_minar/img32.jpg,0
../Image Data/Monuments/train/qutub_minar/img121.png,2
../Image Data/Monuments/train/qutub_minar/img26.jpg,0
../Image Data/Monuments/train/qutub_minar/img135.jpg,2
../Image Data/Monuments/train/qutub_minar/img185.jpg,2
../Image Data/Monuments/train/qutub_minar/img152.jpg,2
../Image Data/Monuments/train/qutub_minar/img146.jpg,1
../Image Data/Monuments/train/qutub_minar/img69.jpg,2
../Image Data/Monuments/train/qutub_minar/img393.jpg,2
../Image Data/Monuments/train/qutub_minar/img41.jpg,2
../Image Data/Monuments/train/qutub_minar/img55.jpg,2
../Image Data/Monuments/train/qutub_minar/img378.jpg,2
../Image Data/Monuments/train/qutub_minar/img350.jpg,0
../Image Data/Monuments/train/qutub_minar/img96.jpg,0
../Image Data/Monuments/train/qutub_minar/img218.jpg,0
../Image Data/Monuments/train/qutub_minar/img224.jpg,0
../Image Data/Monuments/train/qutub_minar/img225.jpg,1
../Image Data/Monuments/train/qutub_minar/img423.jpg,0
../Image Data/Monuments/train/qutub_minar/img97.jpg,0
../Image Data/Monuments/train/qutub_minar/img437.jpg,2
../Image Data/Monuments/train/qutub_minar/img379.jpg,1
../Image Data/Monuments/train/qutub_minar/img54.jpg,2
../Image Data/Monuments/train/qutub_minar/img68.jpg,2
../Image Data/Monuments/train/qutub_minar/img153.jpg,2
../Image Data/Monuments/train/qutub_minar/img351.png,2
../Image Data/Monuments/train/qutub_minar/img184.jpg,1
../Image Data/Monuments/train/qutub_minar/img190.jpg,2
../Image Data/Monuments/train/qutub_minar/img186.jpg,1
../Image Data/Monuments/train/qutub_minar/img192.jpg,0
../Image Data/Monuments/train/qutub_minar/img179.jpg,0
../Image Data/Monuments/train/qutub_minar/img145.jpg,0
../Image Data/Monuments/train/qutub_minar/img390.jpg,2
../Image Data/Monuments/train/qutub_minar/img42.jpg,2
../Image Data/Monuments/train/qutub_minar/img409.jpg,0
../Image Data/Monuments/train/qutub_minar/img347.jpg,0
../Image Data/Monuments/train/qutub_minar/img421.jpg,2
../Image Data/Monuments/train/qutub_minar/img435.jpg,2
../Image Data/Monuments/train/qutub_minar/img81.jpg,2
../Image Data/Monuments/train/qutub_minar/img227.jpg,1
../Image Data/Monuments/train/qutub_minar/img232.jpg,2
../Image Data/Monuments/train/qutub_minar/img80.jpg,1
../Image Data/Monuments/train/qutub_minar/img346.jpg,2
../Image Data/Monuments/train/qutub_minar/img420.jpg,0
../Image Data/Monuments/train/qutub_minar/img408.jpg,0
../Image Data/Monuments/train/qutub_minar/img43.jpg,2
../Image Data/Monuments/train/qutub_minar/img391.jpg,2
../Image Data/Monuments/train/qutub_minar/img150.jpg,2
../Image Data/Monuments/train/qutub_minar/img144.jpg,2
../Image Data/Monuments/train/qutub_minar/img178.jpg,0
../Image Data/Monuments/train/qutub_minar/img193.jpg,0
../Image Data/Monuments/train/qutub_minar/img187.jpg,0
../Image Data/Monuments/train/qutub_minar/img140.jpg,0
../Image Data/Monuments/train/qutub_minar/img154.jpg,1
../Image Data/Monuments/train/qutub_minar/img168.jpg,2
../Image Data/Monuments/train/qutub_minar/img53.jpg,1
../Image Data/Monuments/train/qutub_minar/img381.jpg,0
../Image Data/Monuments/train/qutub_minar/img395.jpg,0
../Image Data/Monuments/train/qutub_minar/img47.jpg,2
../Image Data/Monuments/train/qutub_minar/img90.jpg,2
../Image Data/Monuments/train/qutub_minar/img84.jpg,2
../Image Data/Monuments/train/qutub_minar/img356.jpg,0
../Image Data/Monuments/train/qutub_minar/img430.jpg,2
../Image Data/Monuments/train/qutub_minar/img418.jpg,0
../Image Data/Monuments/train/qutub_minar/img236.jpg,2
../Image Data/Monuments/train/qutub_minar/img223.jpg,2
../Image Data/Monuments/train/qutub_minar/img237.jpg,0
../Image Data/Monuments/train/qutub_minar/img419.jpg,2
../Image Data/Monuments/train/qutub_minar/img357.jpg,2
../Image Data/Monuments/train/qutub_minar/img85.jpg,2
../Image Data/Monuments/train/qutub_minar/img431.jpg,1
../Image Data/Monuments/train/qutub_minar/img425.jpg,0
../Image Data/Monuments/train/qutub_minar/img91.jpg,0
../Image Data/Monuments/train/qutub_minar/img343.jpg,1
../Image Data/Monuments/train/qutub_minar/img46.jpg,0
../Image Data/Monuments/train/qutub_minar/img380.jpg,2
../Image Data/Monuments/train/qutub_minar/img52.jpg,2
../Image Data/Monuments/train/qutub_minar/img169.jpg,0
../Image Data/Monuments/train/qutub_minar/img196.jpg,1
../Image Data/Monuments/train/qutub_minar/img194.jpg,0
../Image Data/Monuments/train/qutub_minar/img180.jpg,1
../Image Data/Monuments/train/qutub_minar/img157.jpg,0
../Image Data/Monuments/train/qutub_minar/img143.jpg,0
../Image Data/Monuments/train/qutub_minar/img44.jpg,2
../Image Data/Monuments/train/qutub_minar/img50.jpg,0
../Image Data/Monuments/train/qutub_minar/img382.jpg,0
../Image Data/Monuments/train/qutub_minar/img78.jpg,2
../Image Data/Monuments/train/qutub_minar/img433.jpg,2
../Image Data/Monuments/train/qutub_minar/img87.jpg,2
../Image Data/Monuments/train/qutub_minar/img355.jpg,0
../Image Data/Monuments/train/qutub_minar/img93.jpg,1
../Image Data/Monuments/train/qutub_minar/img427.jpg,0
../Image Data/Monuments/train/qutub_minar/img369.jpg,0
../Image Data/Monuments/train/qutub_minar/img209.jpg,0
../Image Data/Monuments/train/qutub_minar/img9.jpg,0
../Image Data/Monuments/train/qutub_minar/img8.jpg,0
../Image Data/Monuments/train/qutub_minar/img208.jpg,0
../Image Data/Monuments/train/qutub_minar/img234.jpg,2
../Image Data/Monuments/train/qutub_minar/img220.jpg,2
../Image Data/Monuments/train/qutub_minar/img368.jpg,0
../Image Data/Monuments/train/qutub_minar/img340.jpg,0
../Image Data/Monuments/train/qutub_minar/img432.jpg,0
../Image Data/Monuments/train/qutub_minar/img86.jpg,2
../Image Data/Monuments/train/qutub_minar/img79.jpg,1
../Image Data/Monuments/train/qutub_minar/img383.jpg,1
../Image Data/Monuments/train/qutub_minar/img51.jpg,2
../Image Data/Monuments/train/qutub_minar/img45.jpg,2
../Image Data/Monuments/train/qutub_minar/img397.jpg,2
../Image Data/Monuments/train/qutub_minar/img142.jpg,0
../Image Data/Monuments/train/qutub_minar/img156.jpg,0
../Image Data/Monuments/train/qutub_minar/img354.png,2
../Image Data/Monuments/train/qutub_minar/img465.jpeg,0
../Image Data/Monuments/train/qutub_minar/img195.jpg,0
../Image Data/Monuments/train/qutub_minar/img198.jpg,0
../Image Data/Monuments/train/qutub_minar/img173.jpg,2
../Image Data/Monuments/train/qutub_minar/img167.jpg,0
../Image Data/Monuments/train/qutub_minar/img48.jpg,2
../Image Data/Monuments/train/qutub_minar/img60.jpg,2
../Image Data/Monuments/train/qutub_minar/img74.jpg,0
../Image Data/Monuments/train/qutub_minar/img359.jpg,2
../Image Data/Monuments/train/qutub_minar/img371.jpg,0
../Image Data/Monuments/train/qutub_minar/img417.jpg,0
../Image Data/Monuments/train/qutub_minar/img403.jpg,2
../Image Data/Monuments/train/qutub_minar/img239.jpg,1
../Image Data/Monuments/train/qutub_minar/img205.jpg,0
../Image Data/Monuments/train/qutub_minar/img211.jpg,2
../Image Data/Monuments/train/qutub_minar/img5.jpg,2
../Image Data/Monuments/train/qutub_minar/img4.jpg,0
../Image Data/Monuments/train/qutub_minar/img210.jpg,0
../Image Data/Monuments/train/qutub_minar/img204.jpg,1
../Image Data/Monuments/train/qutub_minar/img238.jpg,0
../Image Data/Monuments/train/qutub_minar/img402.jpg,2
../Image Data/Monuments/train/qutub_minar/img364.jpg,2
../Image Data/Monuments/train/qutub_minar/img370.jpg,1
../Image Data/Monuments/train/qutub_minar/img416.jpg,2
../Image Data/Monuments/train/qutub_minar/img358.jpg,0
../Image Data/Monuments/train/qutub_minar/img49.jpg,0
../Image Data/Monuments/train/qutub_minar/img166.jpg,1
../Image Data/Monuments/train/qutub_minar/img75.png,2
../Image Data/Monuments/train/qutub_minar/img172.jpg,2
../Image Data/Monuments/train/qutub_minar/img104.jpeg,2
../Image Data/Monuments/train/qutub_minar/img170.jpg,2
../Image Data/Monuments/train/qutub_minar/img399.jpg,2
../Image Data/Monuments/train/qutub_minar/img77.jpg,0
../Image Data/Monuments/train/qutub_minar/img63.jpg,2
../Image Data/Monuments/train/qutub_minar/img88.jpg,1
../Image Data/Monuments/train/qutub_minar/img366.jpg,0
../Image Data/Monuments/train/qutub_minar/img400.jpg,0
../Image Data/Monuments/train/qutub_minar/img372.jpg,1
../Image Data/Monuments/train/qutub_minar/img212.jpg,2
../Image Data/Monuments/train/qutub_minar/img206.jpg,2
../Image Data/Monuments/train/qutub_minar/img6.jpg,1
../Image Data/Monuments/train/qutub_minar/img7.jpg,2
../Image Data/Monuments/train/qutub_minar/img207.jpg,2
../Image Data/Monuments/train/qutub_minar/img213.jpg,0
../Image Data/Monuments/train/qutub_minar/img373.jpg,2
../Image Data/Monuments/train/qutub_minar/img429.jpg,1
../Image Data/Monuments/train/qutub_minar/img89.jpg,2
../Image Data/Monuments/train/qutub_minar/img76.jpg,0
../Image Data/Monuments/train/qutub_minar/img201.jpeg,0
../Image Data/Monuments/train/qutub_minar/img171.jpg,0
../Image Data/Monuments/train/qutub_minar/img165.jpg,2
../Image Data/Monuments/train/qutub_minar/img159.jpg,0
../Image Data/Monuments/train/qutub_minar/img161.jpg,0
../Image Data/Monuments/train/qutub_minar/img72.jpg,0
../Image Data/Monuments/train/qutub_minar/img66.jpg,0
../Image Data/Monuments/train/qutub_minar/img377.jpg,2
../Image Data/Monuments/train/qutub_minar/img411.jpg,0
../Image Data/Monuments/train/qutub_minar/img439.jpg,0
../Image Data/Monuments/train/qutub_minar/img99.jpg,2
../Image Data/Monuments/train/qutub_minar/img217.jpg,0
../Image Data/Monuments/train/qutub_minar/img203.jpg,2
../Image Data/Monuments/train/qutub_minar/img3.jpg,0
../Image Data/Monuments/train/qutub_minar/img113.jpeg,0
../Image Data/Monuments/train/qutub_minar/img2.jpg,2
../Image Data/Monuments/train/qutub_minar/img202.jpg,0
../Image Data/Monuments/train/qutub_minar/img216.jpg,2
../Image Data/Monuments/train/qutub_minar/img438.jpg,2
../Image Data/Monuments/train/qutub_minar/img410.jpg,0
../Image Data/Monuments/train/qutub_minar/img362.jpg,0
../Image Data/Monuments/train/qutub_minar/img389.jpg,2
../Image Data/Monuments/train/qutub_minar/img67.jpg,1
../Image Data/Monuments/train/qutub_minar/img73.jpg,2
../Image Data/Monuments/train/qutub_minar/img160.jpg,0
../Image Data/Monuments/train/qutub_minar/img162.jpg,0
../Image Data/Monuments/train/qutub_minar/img65.jpg,1
../Image Data/Monuments/train/qutub_minar/img71.jpg,2
../Image Data/Monuments/train/qutub_minar/img59.jpg,2
../Image Data/Monuments/train/qutub_minar/img360.jpg,2
../Image Data/Monuments/train/qutub_minar/img406.jpg,2
../Image Data/Monuments/train/qutub_minar/img348.jpg,2
../Image Data/Monuments/train/qutub_minar/img200.jpg,0
../Image Data/Monuments/train/qutub_minar/img214.jpg,2
../Image Data/Monuments/train/qutub_minar/img228.jpg,0
../Image Data/Monuments/train/qutub_minar/img1.jpg,0
../Image Data/Monuments/train/qutub_minar/img229.jpg,2
../Image Data/Monuments/train/qutub_minar/img215.jpg,2
../Image Data/Monuments/train/qutub_minar/img349.jpg,2
../Image Data/Monuments/train/qutub_minar/img407.jpg,1
../Image Data/Monuments/train/qutub_minar/img58.jpg,0
../Image Data/Monuments/train/qutub_minar/img70.jpg,2
../Image Data/Monuments/train/qutub_minar/img64.jpg,2
../Image Data/Monuments/train/qutub_minar/img163.jpg,2
../Image Data/Monuments/train/qutub_minar/img188.jpg,0
../Image Data/Monuments/train/qutub_minar/img37.jpeg,2
../Image Data/Monuments/train/qutub_minar/img138.jpg,2
../Image Data/Monuments/train/qutub_minar/img110.jpg,1
../Image Data/Monuments/train/qutub_minar/img448.jpg,2
../Image Data/Monuments/train/qutub_minar/img312.jpg,0
../Image Data/Monuments/train/qutub_minar/img306.jpg,2
../Image Data/Monuments/train/qutub_minar/img460.jpg,0
../Image Data/Monuments/train/qutub_minar/img299.jpg,2
../Image Data/Monuments/train/qutub_minar/img266.jpg,0
../Image Data/Monuments/train/qutub_minar/img272.jpg,2
../Image Data/Monuments/train/qutub_minar/img273.jpg,0
../Image Data/Monuments/train/qutub_minar/img267.jpg,0
../Image Data/Monuments/train/qutub_minar/img298.jpg,0
../Image Data/Monuments/train/qutub_minar/img461.jpg,0
../Image Data/Monuments/train/qutub_minar/img475.jpg,2
../Image Data/Monuments/train/qutub_minar/img449.jpg,2
../Image Data/Monuments/train/qutub_minar/img16.jpg,2
../Image Data/Monuments/train/qutub_minar/img105.jpg,2
../Image Data/Monuments/train/qutub_minar/img111.jpg,0
../Image Data/Monuments/train/qutub_minar/img139.jpg,2
../Image Data/Monuments/train/qutub_minar/img107.jpg,0
../Image Data/Monuments/train/qutub_minar/img28.jpg,0
../Image Data/Monuments/train/qutub_minar/img14.jpg,0
../Image Data/Monuments/train/qutub_minar/img339.jpg,1
../Image Data/Monuments/train/qutub_minar/img311.jpg,0
../Image Data/Monuments/train/qutub_minar/img271.jpg,0
../Image Data/Monuments/train/qutub_minar/img265.jpg,0
../Image Data/Monuments/train/qutub_minar/img264.jpg,2
../Image Data/Monuments/train/qutub_minar/img270.jpg,2
../Image Data/Monuments/train/qutub_minar/img258.jpg,1
../Image Data/Monuments/train/qutub_minar/img310.jpg,2
../Image Data/Monuments/train/qutub_minar/img476.jpg,2
../Image Data/Monuments/train/qutub_minar/img462.jpg,1
../Image Data/Monuments/train/qutub_minar/img338.jpg,0
../Image Data/Monuments/train/qutub_minar/img15.jpg,0
../Image Data/Monuments/train/qutub_minar/img29.jpg,0
../Image Data/Monuments/train/qutub_minar/img112.jpg,0
../Image Data/Monuments/train/qutub_minar/img106.jpg,0
../Image Data/Monuments/train/qutub_minar/img304.png,2
../Image Data/Monuments/train/qutub_minar/img174.jpeg,0
../Image Data/Monuments/train/qutub_minar/img102.jpg,2
../Image Data/Monuments/train/qutub_minar/img116.jpg,2
../Image Data/Monuments/train/qutub_minar/img11.jpg,2
../Image Data/Monuments/train/qutub_minar/img39.jpg,2
../Image Data/Monuments/train/qutub_minar/img466.jpg,0
../Image Data/Monuments/train/qutub_minar/img314.jpg,2
../Image Data/Monuments/train/qutub_minar/img328.jpg,1
../Image Data/Monuments/train/qutub_minar/img260.jpg,0
../Image Data/Monuments/train/qutub_minar/img248.jpg,0
../Image Data/Monuments/train/qutub_minar/img249.jpg,0
../Image Data/Monuments/train/qutub_minar/img329.jpg,2
../Image Data/Monuments/train/qutub_minar/img315.jpg,0
../Image Data/Monuments/train/qutub_minar/img301.jpg,2
../Image Data/Monuments/train/qutub_minar/img38.jpg,2
../Image Data/Monuments/train/qutub_minar/img10.jpg,2
../Image Data/Monuments/train/qutub_minar/img117.jpg,0
../Image Data/Monuments/train/qutub_minar/img103.jpg,0
../Image Data/Monuments/train/qutub_minar/img115.jpg,0
../Image Data/Monuments/train/qutub_minar/img101.jpg,0
../Image Data/Monuments/train/qutub_minar/img129.jpg,1
../Image Data/Monuments/train/qutub_minar/img12.jpg,2
../Image Data/Monuments/train/qutub_minar/img317.jpg,2
../Image Data/Monuments/train/qutub_minar/img471.jpg,2
../Image Data/Monuments/train/qutub_minar/img303.jpg,2
../Image Data/Monuments/train/qutub_minar/img459.jpg,0
../Image Data/Monuments/train/qutub_minar/img288.jpg,1
../Image Data/Monuments/train/qutub_minar/img263.jpg,0
../Image Data/Monuments/train/qutub_minar/img277.jpg,1
../Image Data/Monuments/train/qutub_minar/img262.jpg,2
../Image Data/Monuments/train/qutub_minar/img61.jpeg,2
../Image Data/Monuments/train/qutub_minar/img302.jpg,0
../Image Data/Monuments/train/qutub_minar/img316.jpg,2
../Image Data/Monuments/train/qutub_minar/img13.jpg,0
../Image Data/Monuments/train/qutub_minar/img100.jpg,1
../Image Data/Monuments/train/qutub_minar/img114.jpg,0
