Image_Path,Cluster_Label
../Image Data/Paintings/training/Warli/p151.jpg,0
../Image Data/Paintings/training/Warli/p186.jpg,3
../Image Data/Paintings/training/Warli/p192.jpg,0
../Image Data/Paintings/training/Warli/p30.jpg,2
../Image Data/Paintings/training/Warli/p24.jpg,0
../Image Data/Paintings/training/Warli/p18.jpg,0
../Image Data/Paintings/training/Warli/p19.jpg,3
../Image Data/Paintings/training/Warli/p25.jpg,3
../Image Data/Paintings/training/Warli/p31.jpg,3
../Image Data/Paintings/training/Warli/p193.jpg,0
../Image Data/Paintings/training/Warli/p187.jpg,0
../Image Data/Paintings/training/Warli/p150.jpg,1
../Image Data/Paintings/training/Warli/p144.jpg,3
../Image Data/Paintings/training/Warli/p178.jpg,3
../Image Data/Paintings/training/Warli/p140.jpg,3
../Image Data/Paintings/training/Warli/p154.jpg,1
../Image Data/Paintings/training/Warli/p168.jpg,2
../Image Data/Paintings/training/Warli/p183.jpg,3
../Image Data/Paintings/training/Warli/p197.jpg,0
../Image Data/Paintings/training/Warli/p35.jpg,4
../Image Data/Paintings/training/Warli/p21.jpg,0
../Image Data/Paintings/training/Warli/p20.jpg,2
../Image Data/Paintings/training/Warli/p34.jpg,3
../Image Data/Paintings/training/Warli/p196.jpg,0
../Image Data/Paintings/training/Warli/p182.jpg,3
../Image Data/Paintings/training/Warli/p169.jpg,4
../Image Data/Paintings/training/Warli/p155.jpg,1
../Image Data/Paintings/training/Warli/p141.jpg,3
../Image Data/Paintings/training/Warli/p157.jpg,4
../Image Data/Paintings/training/Warli/p143.jpg,2
../Image Data/Paintings/training/Warli/p194.jpg,0
../Image Data/Paintings/training/Warli/p180.jpg,2
../Image Data/Paintings/training/Warli/p22.jpg,4
../Image Data/Paintings/training/Warli/p36.jpg,3
../Image Data/Paintings/training/Warli/p209.jpg,2
../Image Data/Paintings/training/Warli/p208.jpg,2
../Image Data/Paintings/training/Warli/p37.jpg,0
../Image Data/Paintings/training/Warli/p23.jpg,1
../Image Data/Paintings/training/Warli/p181.jpg,0
../Image Data/Paintings/training/Warli/p195.jpg,3
../Image Data/Paintings/training/Warli/p142.jpg,2
../Image Data/Paintings/training/Warli/p156.jpg,1
