Image_Path,Cluster_Label
../Image Data/Paintings/training/pattachitra/p80.jpg,1
../Image Data/Paintings/training/pattachitra/p94.jpg,2
../Image Data/Paintings/training/pattachitra/p43.jpg,1
../Image Data/Paintings/training/pattachitra/p57.jpg,1
../Image Data/Paintings/training/pattachitra/p4.jpg,1
../Image Data/Paintings/training/pattachitra/p136.jpg,1
../Image Data/Paintings/training/pattachitra/p122.jpg,2
../Image Data/Paintings/training/pattachitra/p134.jpg,0
../Image Data/Paintings/training/pattachitra/p120.jpg,0
../Image Data/Paintings/training/pattachitra/p108.jpg,1
../Image Data/Paintings/training/pattachitra/p6.jpg,2
../Image Data/Paintings/training/pattachitra/p69.jpg,2
../Image Data/Paintings/training/pattachitra/p41.jpg,2
../Image Data/Paintings/training/pattachitra/p55.jpg,1
../Image Data/Paintings/training/pattachitra/p82.jpg,0
../Image Data/Paintings/training/pattachitra/p96.jpg,2
../Image Data/Paintings/training/pattachitra/p97.jpg,1
../Image Data/Paintings/training/pattachitra/p83.jpg,0
../Image Data/Paintings/training/pattachitra/p54.jpg,1
../Image Data/Paintings/training/pattachitra/p40.jpg,2
../Image Data/Paintings/training/pattachitra/p68.jpg,0
../Image Data/Paintings/training/pattachitra/p7.jpg,1
../Image Data/Paintings/training/pattachitra/p109.jpg,1
../Image Data/Paintings/training/pattachitra/p121.jpg,1
../Image Data/Paintings/training/pattachitra/p135.jpg,2
../Image Data/Paintings/training/pattachitra/p152.jpg,1
../Image Data/Paintings/training/pattachitra/p146.jpg,1
../Image Data/Paintings/training/pattachitra/p191.jpg,1
../Image Data/Paintings/training/pattachitra/p185.jpg,1
../Image Data/Paintings/training/pattachitra/p27.jpg,2
../Image Data/Paintings/training/pattachitra/p218.jpg,1
../Image Data/Paintings/training/pattachitra/p33.jpg,2
../Image Data/Paintings/training/pattachitra/p32.jpg,2
../Image Data/Paintings/training/pattachitra/p219.jpg,0
../Image Data/Paintings/training/pattachitra/p26.jpg,2
../Image Data/Paintings/training/pattachitra/p184.jpg,0
../Image Data/Paintings/training/pattachitra/p190.jpg,1
../Image Data/Paintings/training/pattachitra/p147.jpg,2
../Image Data/Paintings/training/pattachitra/p153.jpg,2
../Image Data/Paintings/training/pattachitra/p179.jpg,0
../Image Data/Paintings/training/pattachitra/p145.jpg,0
../Image Data/Paintings/training/pattachitra/p151.jpg,0
../Image Data/Paintings/training/pattachitra/p186.jpg,2
../Image Data/Paintings/training/pattachitra/p192.jpg,1
../Image Data/Paintings/training/pattachitra/p30.jpg,0
../Image Data/Paintings/training/pattachitra/p24.jpg,1
../Image Data/Paintings/training/pattachitra/p18.jpg,0
../Image Data/Paintings/training/pattachitra/p19.jpg,2
../Image Data/Paintings/training/pattachitra/p25.jpg,0
../Image Data/Paintings/training/pattachitra/p31.jpg,1
../Image Data/Paintings/training/pattachitra/p193.jpg,1
../Image Data/Paintings/training/pattachitra/p187.jpg,1
../Image Data/Paintings/training/pattachitra/p150.jpg,1
../Image Data/Paintings/training/pattachitra/p144.jpg,0
../Image Data/Paintings/training/pattachitra/p178.jpg,2
../Image Data/Paintings/training/pattachitra/p140.jpg,0
../Image Data/Paintings/training/pattachitra/p154.jpg,1
../Image Data/Paintings/training/pattachitra/p168.jpg,2
../Image Data/Paintings/training/pattachitra/p183.jpg,0
../Image Data/Paintings/training/pattachitra/p197.jpg,1
../Image Data/Paintings/training/pattachitra/p35.jpg,2
../Image Data/Paintings/training/pattachitra/p21.jpg,2
../Image Data/Paintings/training/pattachitra/p20.jpg,0
../Image Data/Paintings/training/pattachitra/p34.jpg,1
../Image Data/Paintings/training/pattachitra/p196.jpg,1
../Image Data/Paintings/training/pattachitra/p182.jpg,2
../Image Data/Paintings/training/pattachitra/p169.jpg,1
../Image Data/Paintings/training/pattachitra/p155.jpg,1
../Image Data/Paintings/training/pattachitra/p141.jpg,1
../Image Data/Paintings/training/pattachitra/p157.jpg,0
../Image Data/Paintings/training/pattachitra/p143.jpg,2
../Image Data/Paintings/training/pattachitra/p194.jpg,1
../Image Data/Paintings/training/pattachitra/p180.jpg,2
../Image Data/Paintings/training/pattachitra/p22.jpg,2
../Image Data/Paintings/training/pattachitra/p36.jpg,2
../Image Data/Paintings/training/pattachitra/p209.jpg,1
../Image Data/Paintings/training/pattachitra/p208.jpg,2
../Image Data/Paintings/training/pattachitra/p37.jpg,0
../Image Data/Paintings/training/pattachitra/p23.jpg,0
../Image Data/Paintings/training/pattachitra/p181.jpg,1
../Image Data/Paintings/training/pattachitra/p195.jpg,0
../Image Data/Paintings/training/pattachitra/p142.jpg,2
../Image Data/Paintings/training/pattachitra/p156.jpg,2
