Image_Path,Cluster_Label
../Image Data/Paintings/training/Madhubani/p55.jpg,0
../Image Data/Paintings/training/Madhubani/p82.jpg,2
../Image Data/Paintings/training/Madhubani/p96.jpg,1
../Image Data/Paintings/training/Madhubani/p97.jpg,0
../Image Data/Paintings/training/Madhubani/p83.jpg,1
../Image Data/Paintings/training/Madhubani/p54.jpg,3
../Image Data/Paintings/training/Madhubani/p40.jpg,0
../Image Data/Paintings/training/Madhubani/p68.jpg,0
../Image Data/Paintings/training/Madhubani/p7.jpg,1
../Image Data/Paintings/training/Madhubani/p109.jpg,3
../Image Data/Paintings/training/Madhubani/p121.jpg,1
../Image Data/Paintings/training/Madhubani/p135.jpg,0
../Image Data/Paintings/training/Madhubani/p152.jpg,1
../Image Data/Paintings/training/Madhubani/p146.jpg,2
../Image Data/Paintings/training/Madhubani/p191.jpg,2
../Image Data/Paintings/training/Madhubani/p185.jpg,0
../Image Data/Paintings/training/Madhubani/p27.jpg,0
../Image Data/Paintings/training/Madhubani/p218.jpg,0
../Image Data/Paintings/training/Madhubani/p33.jpg,2
../Image Data/Paintings/training/Madhubani/p32.jpg,2
../Image Data/Paintings/training/Madhubani/p219.jpg,0
../Image Data/Paintings/training/Madhubani/p26.jpg,0
../Image Data/Paintings/training/Madhubani/p184.jpg,0
../Image Data/Paintings/training/Madhubani/p190.jpg,1
../Image Data/Paintings/training/Madhubani/p147.jpg,0
../Image Data/Paintings/training/Madhubani/p153.jpg,0
../Image Data/Paintings/training/Madhubani/p179.jpg,2
../Image Data/Paintings/training/Madhubani/p145.jpg,0
../Image Data/Paintings/training/Madhubani/p151.jpg,2
../Image Data/Paintings/training/Madhubani/p186.jpg,2
../Image Data/Paintings/training/Madhubani/p192.jpg,2
../Image Data/Paintings/training/Madhubani/p30.jpg,0
../Image Data/Paintings/training/Madhubani/p24.jpg,2
../Image Data/Paintings/training/Madhubani/p18.jpg,2
../Image Data/Paintings/training/Madhubani/p19.jpg,2
../Image Data/Paintings/training/Madhubani/p25.jpg,1
../Image Data/Paintings/training/Madhubani/p31.jpg,0
../Image Data/Paintings/training/Madhubani/p193.jpg,3
../Image Data/Paintings/training/Madhubani/p187.jpg,1
../Image Data/Paintings/training/Madhubani/p150.jpg,0
../Image Data/Paintings/training/Madhubani/p144.jpg,3
../Image Data/Paintings/training/Madhubani/p178.jpg,3
../Image Data/Paintings/training/Madhubani/p140.jpg,3
../Image Data/Paintings/training/Madhubani/p154.jpg,3
../Image Data/Paintings/training/Madhubani/p168.jpg,2
../Image Data/Paintings/training/Madhubani/p183.jpg,0
../Image Data/Paintings/training/Madhubani/p197.jpg,2
../Image Data/Paintings/training/Madhubani/p35.jpg,3
../Image Data/Paintings/training/Madhubani/p21.jpg,1
../Image Data/Paintings/training/Madhubani/p20.jpg,2
../Image Data/Paintings/training/Madhubani/p34.jpg,2
../Image Data/Paintings/training/Madhubani/p196.jpg,0
../Image Data/Paintings/training/Madhubani/p182.jpg,1
../Image Data/Paintings/training/Madhubani/p169.jpg,0
../Image Data/Paintings/training/Madhubani/p155.jpg,1
../Image Data/Paintings/training/Madhubani/p141.jpg,0
../Image Data/Paintings/training/Madhubani/p157.jpg,1
../Image Data/Paintings/training/Madhubani/p143.jpg,2
../Image Data/Paintings/training/Madhubani/p194.jpg,0
../Image Data/Paintings/training/Madhubani/p180.jpg,0
../Image Data/Paintings/training/Madhubani/p22.jpg,2
../Image Data/Paintings/training/Madhubani/p36.jpg,0
../Image Data/Paintings/training/Madhubani/p209.jpg,0
../Image Data/Paintings/training/Madhubani/p208.jpg,2
../Image Data/Paintings/training/Madhubani/p37.jpg,3
../Image Data/Paintings/training/Madhubani/p23.jpg,1
../Image Data/Paintings/training/Madhubani/p181.jpg,1
../Image Data/Paintings/training/Madhubani/p195.jpg,0
../Image Data/Paintings/training/Madhubani/p142.jpg,1
../Image Data/Paintings/training/Madhubani/p156.jpg,1
