Image_Path,Cluster_Label
../Image Data/Paintings/training/Tanjore/p97.jpg,1
../Image Data/Paintings/training/Tanjore/p83.jpg,0
../Image Data/Paintings/training/Tanjore/p54.jpg,1
../Image Data/Paintings/training/Tanjore/p40.jpg,0
../Image Data/Paintings/training/Tanjore/p68.jpg,1
../Image Data/Paintings/training/Tanjore/p7.jpg,1
../Image Data/Paintings/training/Tanjore/p109.jpg,1
../Image Data/Paintings/training/Tanjore/p121.jpg,1
../Image Data/Paintings/training/Tanjore/p135.jpg,1
../Image Data/Paintings/training/Tanjore/p152.jpg,0
../Image Data/Paintings/training/Tanjore/p146.jpg,0
../Image Data/Paintings/training/Tanjore/p191.jpg,2
../Image Data/Paintings/training/Tanjore/p185.jpg,1
../Image Data/Paintings/training/Tanjore/p27.jpg,1
../Image Data/Paintings/training/Tanjore/p218.jpg,2
../Image Data/Paintings/training/Tanjore/p33.jpg,1
../Image Data/Paintings/training/Tanjore/p32.jpg,0
../Image Data/Paintings/training/Tanjore/p219.jpg,0
../Image Data/Paintings/training/Tanjore/p26.jpg,1
../Image Data/Paintings/training/Tanjore/p184.jpg,1
../Image Data/Paintings/training/Tanjore/p190.jpg,0
../Image Data/Paintings/training/Tanjore/p147.jpg,2
../Image Data/Paintings/training/Tanjore/p153.jpg,2
../Image Data/Paintings/training/Tanjore/p179.jpg,0
../Image Data/Paintings/training/Tanjore/p145.jpg,1
../Image Data/Paintings/training/Tanjore/p151.jpg,1
../Image Data/Paintings/training/Tanjore/p186.jpg,1
../Image Data/Paintings/training/Tanjore/p192.jpg,2
../Image Data/Paintings/training/Tanjore/p30.jpg,1
../Image Data/Paintings/training/Tanjore/p24.jpg,1
../Image Data/Paintings/training/Tanjore/p18.jpg,0
../Image Data/Paintings/training/Tanjore/p19.jpg,1
../Image Data/Paintings/training/Tanjore/p25.jpg,1
../Image Data/Paintings/training/Tanjore/p31.jpg,1
../Image Data/Paintings/training/Tanjore/p193.jpg,2
../Image Data/Paintings/training/Tanjore/p187.jpg,2
../Image Data/Paintings/training/Tanjore/p150.jpg,1
../Image Data/Paintings/training/Tanjore/p144.jpg,0
../Image Data/Paintings/training/Tanjore/p178.jpg,2
../Image Data/Paintings/training/Tanjore/p140.jpg,2
../Image Data/Paintings/training/Tanjore/p154.jpg,2
../Image Data/Paintings/training/Tanjore/p168.jpg,1
../Image Data/Paintings/training/Tanjore/p183.jpg,1
../Image Data/Paintings/training/Tanjore/p197.jpg,2
../Image Data/Paintings/training/Tanjore/p35.jpg,2
../Image Data/Paintings/training/Tanjore/p21.jpg,2
../Image Data/Paintings/training/Tanjore/p20.jpg,1
../Image Data/Paintings/training/Tanjore/p34.jpg,1
../Image Data/Paintings/training/Tanjore/p196.jpg,0
../Image Data/Paintings/training/Tanjore/p182.jpg,2
../Image Data/Paintings/training/Tanjore/p169.jpg,1
../Image Data/Paintings/training/Tanjore/p155.jpg,0
../Image Data/Paintings/training/Tanjore/p141.jpg,1
../Image Data/Paintings/training/Tanjore/p157.jpg,1
../Image Data/Paintings/training/Tanjore/p143.jpg,0
../Image Data/Paintings/training/Tanjore/p194.jpg,0
../Image Data/Paintings/training/Tanjore/p180.jpg,2
../Image Data/Paintings/training/Tanjore/p22.jpg,0
../Image Data/Paintings/training/Tanjore/p36.jpg,2
../Image Data/Paintings/training/Tanjore/p209.jpg,0
../Image Data/Paintings/training/Tanjore/p208.jpg,0
../Image Data/Paintings/training/Tanjore/p37.jpg,0
../Image Data/Paintings/training/Tanjore/p23.jpg,1
../Image Data/Paintings/training/Tanjore/p181.jpg,1
../Image Data/Paintings/training/Tanjore/p195.jpg,0
../Image Data/Paintings/training/Tanjore/p142.jpg,1
../Image Data/Paintings/training/Tanjore/p156.jpg,1
