Image_Path,Cluster_Label
../Image Data/Monuments/train/iron_pillar/img341.jpg,1
../Image Data/Monuments/train/iron_pillar/img221.jpg,0
../Image Data/Monuments/train/iron_pillar/img208.jpg,1
../Image Data/Monuments/train/iron_pillar/img234.jpg,0
../Image Data/Monuments/train/iron_pillar/img220.jpg,2
../Image Data/Monuments/train/iron_pillar/img368.jpg,2
../Image Data/Monuments/train/iron_pillar/img354.jpg,0
../Image Data/Monuments/train/iron_pillar/img618.jpg,0
../Image Data/Monuments/train/iron_pillar/img624.jpg,1
../Image Data/Monuments/train/iron_pillar/img142.jpg,2
../Image Data/Monuments/train/iron_pillar/img156.jpg,2
../Image Data/Monuments/train/iron_pillar/img630.jpg,1
../Image Data/Monuments/train/iron_pillar/img629.jpg,2
../Image Data/Monuments/train/iron_pillar/img615.jpg,2
../Image Data/Monuments/train/iron_pillar/img173.jpg,1
../Image Data/Monuments/train/iron_pillar/img167.jpg,2
../Image Data/Monuments/train/iron_pillar/img601.jpg,1
../Image Data/Monuments/train/iron_pillar/img359.jpg,1
../Image Data/Monuments/train/iron_pillar/img205.jpg,2
../Image Data/Monuments/train/iron_pillar/img238.jpg,2
../Image Data/Monuments/train/iron_pillar/img166.jpg,1
../Image Data/Monuments/train/iron_pillar/img600.jpg,2
../Image Data/Monuments/train/iron_pillar/img614.jpg,2
../Image Data/Monuments/train/iron_pillar/img172.jpg,2
../Image Data/Monuments/train/iron_pillar/img628.jpg,0
../Image Data/Monuments/train/iron_pillar/img372.png,1
../Image Data/Monuments/train/iron_pillar/img158.jpg,2
../Image Data/Monuments/train/iron_pillar/img602.jpg,2
../Image Data/Monuments/train/iron_pillar/img164.jpg,2
../Image Data/Monuments/train/iron_pillar/img170.jpg,2
../Image Data/Monuments/train/iron_pillar/img616.jpg,2
../Image Data/Monuments/train/iron_pillar/img206.jpg,2
../Image Data/Monuments/train/iron_pillar/img169.jpeg,0
../Image Data/Monuments/train/iron_pillar/img617.jpg,2
../Image Data/Monuments/train/iron_pillar/img603.jpg,2
../Image Data/Monuments/train/iron_pillar/img165.jpg,2
../Image Data/Monuments/train/iron_pillar/img159.jpg,0
../Image Data/Monuments/train/iron_pillar/img161.jpg,2
../Image Data/Monuments/train/iron_pillar/img607.jpg,2
../Image Data/Monuments/train/iron_pillar/img613.jpg,2
../Image Data/Monuments/train/iron_pillar/img149.jpg,0
../Image Data/Monuments/train/iron_pillar/img168.jpeg,0
../Image Data/Monuments/train/iron_pillar/img294.jpeg,2
../Image Data/Monuments/train/iron_pillar/img148.jpg,1
../Image Data/Monuments/train/iron_pillar/img612.jpg,2
../Image Data/Monuments/train/iron_pillar/img174.jpg,2
../Image Data/Monuments/train/iron_pillar/img160.jpg,0
../Image Data/Monuments/train/iron_pillar/img606.jpg,2
../Image Data/Monuments/train/iron_pillar/img189.jpg,0
../Image Data/Monuments/train/iron_pillar/img610.jpg,2
../Image Data/Monuments/train/iron_pillar/img604.jpg,2
../Image Data/Monuments/train/iron_pillar/img162.jpg,2
../Image Data/Monuments/train/iron_pillar/img638.jpg,2
../Image Data/Monuments/train/iron_pillar/img360.jpg,2
../Image Data/Monuments/train/iron_pillar/img348.jpg,2
../Image Data/Monuments/train/iron_pillar/img200.jpg,2
../Image Data/Monuments/train/iron_pillar/img214.jpg,0
../Image Data/Monuments/train/iron_pillar/img229.jpg,2
../Image Data/Monuments/train/iron_pillar/img201.jpg,2
../Image Data/Monuments/train/iron_pillar/img639.jpg,2
../Image Data/Monuments/train/iron_pillar/img605.jpg,2
../Image Data/Monuments/train/iron_pillar/img163.jpg,2
../Image Data/Monuments/train/iron_pillar/img177.jpg,2
../Image Data/Monuments/train/iron_pillar/img611.jpg,0
../Image Data/Monuments/train/iron_pillar/img188.jpg,0
../Image Data/Monuments/train/iron_pillar/img689.jpg,2
../Image Data/Monuments/train/iron_pillar/img138.jpg,2
../Image Data/Monuments/train/iron_pillar/img676.jpg,2
../Image Data/Monuments/train/iron_pillar/img662.jpg,1
../Image Data/Monuments/train/iron_pillar/img702.jpg,0
../Image Data/Monuments/train/iron_pillar/img703.jpg,2
../Image Data/Monuments/train/iron_pillar/img246.jpeg,1
../Image Data/Monuments/train/iron_pillar/img307.jpg,2
../Image Data/Monuments/train/iron_pillar/img313.jpg,1
../Image Data/Monuments/train/iron_pillar/img663.jpg,0
../Image Data/Monuments/train/iron_pillar/img677.jpg,1
../Image Data/Monuments/train/iron_pillar/img139.jpg,2
../Image Data/Monuments/train/iron_pillar/img688.jpg,1
../Image Data/Monuments/train/iron_pillar/img362.jpeg,0
../Image Data/Monuments/train/iron_pillar/img649.jpg,2
../Image Data/Monuments/train/iron_pillar/img661.jpg,2
../Image Data/Monuments/train/iron_pillar/img675.jpg,2
../Image Data/Monuments/train/iron_pillar/img113.jpg,1
../Image Data/Monuments/train/iron_pillar/img339.jpg,2
../Image Data/Monuments/train/iron_pillar/img289.jpeg,2
../Image Data/Monuments/train/iron_pillar/img701.jpg,1
../Image Data/Monuments/train/iron_pillar/img700.jpg,0
../Image Data/Monuments/train/iron_pillar/img304.jpg,0
../Image Data/Monuments/train/iron_pillar/img338.jpg,0
../Image Data/Monuments/train/iron_pillar/img660.jpg,2
../Image Data/Monuments/train/iron_pillar/img648.jpg,1
../Image Data/Monuments/train/iron_pillar/img664.jpg,1
../Image Data/Monuments/train/iron_pillar/img116.jpg,2
../Image Data/Monuments/train/iron_pillar/img670.jpg,2
../Image Data/Monuments/train/iron_pillar/img658.jpg,1
../Image Data/Monuments/train/iron_pillar/img300.jpg,0
../Image Data/Monuments/train/iron_pillar/img260.jpg,2
../Image Data/Monuments/train/iron_pillar/img248.png,2
../Image Data/Monuments/train/iron_pillar/img710.jpg,2
../Image Data/Monuments/train/iron_pillar/img704.jpg,1
../Image Data/Monuments/train/iron_pillar/img119.jpeg,2
../Image Data/Monuments/train/iron_pillar/img705.jpg,2
../Image Data/Monuments/train/iron_pillar/img711.jpg,0
../Image Data/Monuments/train/iron_pillar/img261.jpg,2
../Image Data/Monuments/train/iron_pillar/img329.jpg,2
../Image Data/Monuments/train/iron_pillar/img315.jpg,2
../Image Data/Monuments/train/iron_pillar/img301.jpg,0
../Image Data/Monuments/train/iron_pillar/img659.jpg,2
../Image Data/Monuments/train/iron_pillar/img117.jpg,1
../Image Data/Monuments/train/iron_pillar/img671.jpg,1
../Image Data/Monuments/train/iron_pillar/img665.jpg,2
../Image Data/Monuments/train/iron_pillar/img698.jpg,2
../Image Data/Monuments/train/iron_pillar/img673.jpg,2
../Image Data/Monuments/train/iron_pillar/img667.jpg,2
../Image Data/Monuments/train/iron_pillar/img129.jpg,0
../Image Data/Monuments/train/iron_pillar/img317.jpg,0
../Image Data/Monuments/train/iron_pillar/img303.jpg,1
../Image Data/Monuments/train/iron_pillar/img288.jpg,1
../Image Data/Monuments/train/iron_pillar/img263.jpg,1
../Image Data/Monuments/train/iron_pillar/img707.jpg,1
../Image Data/Monuments/train/iron_pillar/img713.jpg,2
../Image Data/Monuments/train/iron_pillar/img712.jpg,2
../Image Data/Monuments/train/iron_pillar/img706.jpg,2
../Image Data/Monuments/train/iron_pillar/img316.jpg,2
../Image Data/Monuments/train/iron_pillar/img128.jpg,1
../Image Data/Monuments/train/iron_pillar/img666.jpg,2
../Image Data/Monuments/train/iron_pillar/img672.jpg,0
../Image Data/Monuments/train/iron_pillar/img699.jpg,0
