Image_Path,Cluster_Label
../Image Data/Monuments/train/tajmahal/gettyimages-1208944828-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/gettyimages-1207425360-612x612.jpeg,1
../Image Data/Monuments/train/tajmahal/gettyimages-1207229577-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/gettyimages-1212378964-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/gettyimages-519770038-612x612.jpeg,0
../Image Data/Monuments/train/tajmahal/13.jpg,2
../Image Data/Monuments/train/tajmahal/39.jpg,3
../Image Data/Monuments/train/tajmahal/11.jpg,1
../Image Data/Monuments/train/tajmahal/gettyimages-1139235884-612x612.jpeg,3
../Image Data/Monuments/train/tajmahal/gettyimages-1229138458-612x612.jpeg,1
../Image Data/Monuments/train/tajmahal/gettyimages-AB13214-612x612.jpeg,3
../Image Data/Monuments/train/tajmahal/gettyimages-1230204886-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/gettyimages-1170325261-612x612.jpeg,3
../Image Data/Monuments/train/tajmahal/gettyimages-1231664826-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/gettyimages-1195131100-612x612.jpeg,1
../Image Data/Monuments/train/tajmahal/10.jpg,2
../Image Data/Monuments/train/tajmahal/38.jpg,0
../Image Data/Monuments/train/tajmahal/21.jpg,2
../Image Data/Monuments/train/tajmahal/35.jpg,1
../Image Data/Monuments/train/tajmahal/gettyimages-1231508322-612x612.jpeg,1
../Image Data/Monuments/train/tajmahal/gettyimages-986255452-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/gettyimages-463972287-612x612.jpeg,0
../Image Data/Monuments/train/tajmahal/gettyimages-1233485992-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/gettyimages-1085851732-612x612.jpeg,3
../Image Data/Monuments/train/tajmahal/gettyimages-90060556-612x612.jpeg,3
../Image Data/Monuments/train/tajmahal/34.jpg,2
../Image Data/Monuments/train/tajmahal/20.jpg,2
../Image Data/Monuments/train/tajmahal/36.jpg,1
../Image Data/Monuments/train/tajmahal/22.jpg,2
../Image Data/Monuments/train/tajmahal/gettyimages-1233478215-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/pexels-photo-7639064.jpeg,2
../Image Data/Monuments/train/tajmahal/gettyimages-1230630953-612x612.jpeg,1
../Image Data/Monuments/train/tajmahal/gettyimages-1233486176-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/gettyimages-494278346-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/pexels-photo-7605127.jpeg,2
../Image Data/Monuments/train/tajmahal/gettyimages-132719351-612x612.jpeg,1
../Image Data/Monuments/train/tajmahal/gettyimages-1233486136-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/23.jpg,2
../Image Data/Monuments/train/tajmahal/37.jpg,2
../Image Data/Monuments/train/tajmahal/33.jpg,1
../Image Data/Monuments/train/tajmahal/27.jpg,1
../Image Data/Monuments/train/tajmahal/gettyimages-498489079-612x612.jpeg,0
../Image Data/Monuments/train/tajmahal/pexels-photo-10493108.jpeg,3
../Image Data/Monuments/train/tajmahal/gettyimages-1263290415-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/gettyimages-758586147-612x612.jpeg,0
../Image Data/Monuments/train/tajmahal/pexels-photo-2404401.jpeg,0
../Image Data/Monuments/train/tajmahal/gettyimages-83351515-612x612.jpeg,1
../Image Data/Monuments/train/tajmahal/26.jpg,2
../Image Data/Monuments/train/tajmahal/32.jpg,2
../Image Data/Monuments/train/tajmahal/18.jpg,1
../Image Data/Monuments/train/tajmahal/gettyimages-1155865573-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/24.jpg,0
../Image Data/Monuments/train/tajmahal/30.jpg,2
../Image Data/Monuments/train/tajmahal/gettyimages-972683536-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/gettyimages-1167731746-612x612.jpeg,0
../Image Data/Monuments/train/tajmahal/gettyimages-79730659-612x612.jpeg,0
../Image Data/Monuments/train/tajmahal/31.jpg,0
../Image Data/Monuments/train/tajmahal/25.jpg,0
../Image Data/Monuments/train/tajmahal/19.jpg,3
../Image Data/Monuments/train/tajmahal/42.jpg,2
../Image Data/Monuments/train/tajmahal/4.jpg,3
../Image Data/Monuments/train/tajmahal/gettyimages-1228628271-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/56.jpg,2
../Image Data/Monuments/train/tajmahal/gettyimages-717372313-612x612.jpeg,0
../Image Data/Monuments/train/tajmahal/pexels-photo-5499902.jpeg,1
../Image Data/Monuments/train/tajmahal/gettyimages-1173264858-612x612.jpeg,0
../Image Data/Monuments/train/tajmahal/gettyimages-84497346-612x612.jpeg,0
../Image Data/Monuments/train/tajmahal/gettyimages-868604070-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/gettyimages-1228628891-612x612.jpeg,1
../Image Data/Monuments/train/tajmahal/gettyimages-1233479082-612x612.jpeg,0
../Image Data/Monuments/train/tajmahal/gettyimages-1211536093-612x612.jpeg,3
../Image Data/Monuments/train/tajmahal/gettyimages-555922711-612x612.jpeg,3
../Image Data/Monuments/train/tajmahal/80.jpg,2
../Image Data/Monuments/train/tajmahal/5.jpg,1
../Image Data/Monuments/train/tajmahal/57.jpg,1
../Image Data/Monuments/train/tajmahal/43.jpg,1
../Image Data/Monuments/train/tajmahal/55.jpg,0
../Image Data/Monuments/train/tajmahal/7.jpg,1
../Image Data/Monuments/train/tajmahal/41.jpg,3
../Image Data/Monuments/train/tajmahal/69.jpg,0
../Image Data/Monuments/train/tajmahal/pexels-photo-4125993.jpeg,3
../Image Data/Monuments/train/tajmahal/gettyimages-1228397083-612x612.jpeg,0
../Image Data/Monuments/train/tajmahal/pexels-photo-7129069.jpeg,0
../Image Data/Monuments/train/tajmahal/gettyimages-866758116-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/gettyimages-1228632102-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/gettyimages-463972435-612x612.jpeg,0
../Image Data/Monuments/train/tajmahal/68.jpg,2
../Image Data/Monuments/train/tajmahal/40.jpg,3
../Image Data/Monuments/train/tajmahal/54.jpg,2
../Image Data/Monuments/train/tajmahal/6.jpg,2
../Image Data/Monuments/train/tajmahal/pexels-photo-2404427.jpeg,0
../Image Data/Monuments/train/tajmahal/78.jpg,3
../Image Data/Monuments/train/tajmahal/2.jpg,1
../Image Data/Monuments/train/tajmahal/50.jpg,2
../Image Data/Monuments/train/tajmahal/44.jpg,0
../Image Data/Monuments/train/tajmahal/gettyimages-1233486323-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/gettyimages-83353586-612x612.jpeg,0
../Image Data/Monuments/train/tajmahal/gettyimages-1141921960-612x612.jpeg,3
../Image Data/Monuments/train/tajmahal/gettyimages-1085853264-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/gettyimages-1149792527-612x612.jpeg,1
../Image Data/Monuments/train/tajmahal/Unknown.jpeg,2
../Image Data/Monuments/train/tajmahal/45.jpg,0
../Image Data/Monuments/train/tajmahal/3.jpg,2
../Image Data/Monuments/train/tajmahal/51.jpg,2
../Image Data/Monuments/train/tajmahal/79.jpg,1
../Image Data/Monuments/train/tajmahal/47.jpg,1
../Image Data/Monuments/train/tajmahal/gettyimages-629824608-612x612.jpeg,1
../Image Data/Monuments/train/tajmahal/53.jpg,2
../Image Data/Monuments/train/tajmahal/1.jpg,3
../Image Data/Monuments/train/tajmahal/gettyimages-1195111396-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/gettyimages-508617919-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/gettyimages-521897442-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/gettyimages-543050424-612x612.jpeg,2
../Image Data/Monuments/train/tajmahal/52.jpg,2
../Image Data/Monuments/train/tajmahal/46.jpg,2
