Image_Path,Cluster_Label
../Image Data/Monuments/alai_darwaza/img180TS.jpg,2
../Image Data/Monuments/alai_darwaza/img76TN.jpg,3
../Image Data/Monuments/alai_darwaza/img262TS.jpg,3
../Image Data/Monuments/alai_darwaza/img10TN.jpg,3
../Image Data/Monuments/alai_darwaza/img55TN.jpg,3
../Image Data/Monuments/alai_darwaza/img95TN.jpg,1
../Image Data/Monuments/alai_darwaza/img572TS.jpg,4
../Image Data/Monuments/alai_darwaza/img34TN.jpg,3
../Image Data/Monuments/alai_darwaza/img594TS.jpg,3
../Image Data/Monuments/alai_darwaza/img113TN.jpg,3
../Image Data/Monuments/alai_darwaza/img97TN.jpg,3
../Image Data/Monuments/alai_darwaza/img12TN.jpg,3
../Image Data/Monuments/alai_darwaza/img260TS.jpg,1
../Image Data/Monuments/alai_darwaza/img16TN.jpg,2
../Image Data/Monuments/alai_darwaza/img318TS.jpg,1
../Image Data/Monuments/alai_darwaza/img32TN.jpg,3
../Image Data/Monuments/alai_darwaza/img590TS.jpg,3
../Image Data/Monuments/alai_darwaza/img205TS.jpg,2
../Image Data/Monuments/alai_darwaza/img238TS.jpg,2
../Image Data/Monuments/alai_darwaza/img8TN.jpg,2
../Image Data/Monuments/alai_darwaza/img614TS.jpg,3
../Image Data/Monuments/alai_darwaza/img88TN.jpg,3
../Image Data/Monuments/alai_darwaza/img150TN.jpg,3
../Image Data/Monuments/alai_darwaza/img115TN.jpg,0
../Image Data/Monuments/alai_darwaza/img30TN.jpg,1
../Image Data/Monuments/alai_darwaza/img75TN.jpg,2
../Image Data/Monuments/alai_darwaza/img14TN.jpg,3
../Image Data/Monuments/alai_darwaza/img51TN.jpg,1
../Image Data/Monuments/alai_darwaza/img29TN.jpg,2
../Image Data/Monuments/alai_darwaza/img584TS.jpeg,3
